Unnamed: 0,tweet_text,polarity,sentimen
1220,the people of the Bangka Belitung Islands are proud of the government which has issued direct fuel oil cash assistance,0.45,positive
1221,"The first official price drop starting in October, this is the decision per liter price, the government officially stipulates a policy of reducing the price of fuel oil starting on Saturday, October",0.08333333333333333,positive
1222,"the Bangka Belitung Islands, many rich people abuse fuel subsidies so that subsidy assistance is not effective, the government has made the right adjustments to fuel prices",0.2151785714285714,positive
1224,the government legally increases the pertalite fuel oil quota to millions if,0.2,positive
1226,Bangka Belitung Islands Adjustment of fuel oil is correct. We are proud of the government,0.8,positive
1228,"Hi friends, at the forefront of a certainty that the increase in the price of fuel oil will also be followed by an increase in the price of basic needs to ease the burden on the community, the government will provide an assistance program in the form of direct cash assistance for fuel blt fuel",0.05,positive
1229,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to fuel prices in Central Java,-0.13333333333333333,negative
1230,the government diverted some fuel subsidies for more appropriate assistance riau islands,0.5,positive
1231,adjustments to the price of subsidized fuel oil were carried out so that the subsidies were more targeted and the government issued a policy for channeling wonderful Bengkulu direct cash assistance,0.5333333333333333,positive
1232,the people are protected by the government through direct cash assistance from fuel oil,0.1,positive
1233,the distribution of direct fuel oil cash assistance is proof that the government protects the community,0.1,positive
1234,the government diverted some of the fuel subsidies for aid that was more targeted at aceh,0.5,positive
1235,the government's wise move in an effort to adjust the price of Central Java fuel oil,0.35,positive
1237,"the transfer of fuel subsidy funds and adjustments to the price of fuel oil were carried out by the government for more targeted assistance, Wonderful Bengkulu",0.75,positive
1238,the government diverted some of the fuel subsidies for more appropriate assistance in central java,0.3333333333333333,positive
1239,the government diverted some of the fuel subsidies for aid that was more targeted at east kalimantan,0.5,positive
1240,"East Nusa Tenggara, all parties support the regret of fuel prices, the government cares about the common people",-0.3,negative
1241,the distribution of direct fuel oil cash assistance is evidence of the government's concern for the less fortunate,0.11111111111111112,positive
1242,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to the price of fuel oil in South Sumatra,-0.2,negative
1248,president jokowi's visit to north moluccas was directly involved in the distribution of direct fuel oil cash assistance as evidence that the government is protecting vulnerable communities amid price adjustments for fuel in west papua october,-0.09999999999999999,negative
1249,"The government has again made adjustments to fuel prices after previously having experienced an increase in the price of the first type of fuel oil, now it has been lowered via",0.29444444444444445,positive
1260,the government diverted some of the fuel subsidies for aid that was more targeted at south sumatra,0.5,positive
1262,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid the price adjustments for fuel oil in Java,-0.2,negative
1263,the government diverted some of the fuel subsidy for assistance that was more targeted in West Java,0.5,positive
1273,"the government diverted some of the fuel subsidies for aid that was more targeted, said Central Java",0.25,positive
1274,"President Joko Widodo's visit to North Maluku, the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments in fuel prices",-0.2,negative
1275,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amidst the adjustment in fuel prices for East Nusa Tenggara,-0.2,negative
1276,Adjusting fuel prices is reasonable considering global conditions. Let's continue to support government policies,0.1,positive
1279,"Thank you, the government has provided direct fuel oil cash assistance to the people of West Java",0.1,positive
1280,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to the price of fuel oil in West Java,-0.2,negative
1284,let's support the adjustment of fuel prices which is the right step from the government,0.2857142857142857,positive
1285,adjustment of fuel prices by the government to better target West Java,0.5,positive
1288,"thank you, the government, direct cash assistance, fuel oil, protect and lighten our burden on the low-income residents of East Nusa Tenggara",0.1,positive
1289,direct fuel oil cash assistance is government assistance which is felt very positively in the people of the Bangka Belitung Islands,0.19772727272727275,positive
1290,willing to stand in line to reduce the burden of government fuel subsidies,0.25,positive
1291,the distribution of direct cash assistance is proof that the government is protecting vulnerable communities in the midst of adjusting West Java fuel prices,-0.2,negative
1293,The government through the Ministry of Finance ensures that there is no direct fuel oil cash assistance that will be distributed in October. The disbursement of the new phase of fuel oil cash assistance will be distributed in November. poor and vulnerable,-0.20340909090909093,negative
1294,"to increase people's purchasing power, the government diverted fuel subsidies into social assistance funds for social assistance",0.03333333333333333,positive
1295,The government diverted some of the fuel subsidies for aid that was more targeted at North Maluku,0.5,positive
1296,the policy of adjusting the price of fuel oil for the common good and more targeted adjustment of the price of fuel oil is the right step for the government of the West Nusa Tenggara Youth Association for the welfare of Indonesia,0.2964285714285714,positive
1298,Adjusting the price of fuel oil is the right step for the West Nusa Tenggara Youth Association government for the welfare of Indonesia,0.2857142857142857,positive
1302,Direct cash assistance from fuel oil protects the people from global price fluctuations. The people of East Java are very grateful to the government,0.10000000000000002,positive
1304,the government is committed to keeping me from buying less fortunate people through the distribution of direct cash assistance from fuel oil in the Bangka Belitung Islands,0.11111111111111112,positive
1305,"The government dispenses IDR trillion in social assistance, a signal that the price of fuel oil is getting stronger",0.03333333333333333,positive
1306,the additional funds from the adjustment of fuel prices will be used by the government for infrastructure development and improving the welfare of the small people of Southeast Sulawesi,-0.25,negative
1307,the government continues to disburse fuel oil direct cash assistance to the people of the Bangka Belitung Islands,0.1,positive
1308,the government diverted part of the fuel subsidy for assistance that was more targeted at Bengkulu,0.5,positive
1310,the government adjusts the price of subsidized fuel oil so that it can be diverted to the right target for the people of Bengkulu to support the adjustment of fuel prices,0.2857142857142857,positive
1312,the government handed over direct cash assistance to South Kalimantan fuel,0.1,positive
1313,one of the proofs that the government is protecting vulnerable people in the midst of adjusting the price of South Kalimantan fuel oil,-0.5,negative
1314,adjustments to fuel oil are made by the government so that the rich do not take subsidies from the less fortunate in the Bangka Belitung Islands,0.2027777777777778,positive
1315,The government ensures that fuel adjustment subsidies will be given to the less fortunate in the Bangka Belitung Islands,0.11666666666666668,positive
1316,"the Bangka Belitung Islands, the government immediately handed over direct cash assistance for fuel, thank you Pak Jokowi",0.1,positive
1317,Bangka Belitung Islands distribution of fuel oil direct cash assistance by the government makes people happy,0.45,positive
1318,"Bangka Belitung Islands, the government is directly involved in distributing direct fuel cash assistance. The people are very happy with direct fuel oil cash assistance",0.325,positive
1319,"Bangka Belitung Islands, direct fuel oil cash assistance distributed by the government really helps the community",0.15000000000000002,positive
1320,"the price of soybeans since the increase in the price of fuel oil has continued to soar to break the Rp. 1,000 per kilogram figure, the tempe producers in Central Lampung have complained about this condition.",-0.15,negative
1322,The government diverted some of the fuel oil for aid that is more targeted at the Maluku Baku Kele,0.5,positive
1331,The government has diverted some of the fuel subsidies for aid that is more well targeted. Sulawesi is in the midst of agreeing to a fuel price adjustment policy,0.5,positive
1335,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to fuel prices in North Sumatra,-0.2,negative
1336,direct fuel oil cash assistance is a form of government concern for the community,0.1,positive
1338,distribution of fuel oil direct cash assistance is proof of the government protecting the people of Gorontalo Indonesia,0.1,positive
1339,The fuel price adjustment policy is a form of the government's efforts to help the poor people of the Bangka Belitung Islands,-0.4,negative
1340,Bangka Belitung Islands The adjustment of fuel prices by the government is very precise so that subsidies are right on target,0.40285714285714286,positive
1341,"direct fuel oil cash assistance distributed by the government without the slightest deduction, thank you, our government, the people of Gorontalo have received it",0.1,positive
1342,let's support the government to adjust the price of fuel oil for appropriate subsidies for the Bangka Belitung Islands,0.5,positive
1345,the government diverted some fuel subsidies to more targeted assistance,0.5,positive
1346,the distribution of direct cash assistance is evidence that the government is protecting the vulnerable Balinese community amidst adjustments in fuel prices,-0.2,negative
1362,"the government adjusts the price of fuel subsidies so that they can be diverted to the right target for the people of Indonesia, support the adjustment of West Sumatra's fuel prices",0.2857142857142857,positive
1363,the government diverted some of the fuel subsidies for assistance that was more targeted at Gorontalo,0.5,positive
1364,The government's goal of adjusting fuel prices is to ensure that fuel subsidies are right on target for East Nusa Tenggara,0.2857142857142857,positive
1366,the government made adjustments to fuel prices to divert subsidies to more useful sectors in Gorontalo,0.4,positive
1370,the government diverted fuel subsidies for aid that was more targeted at Gorontalo,0.5,positive
1371,the distribution of direct cash assistance is evidence that the government of President Jokowi is protecting vulnerable communities amid the adjustment of fuel prices in Central Sulawesi,-0.13333333333333333,negative
1372,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to the price of fuel oil in Central Sulawesi,-0.13333333333333333,negative
1374,Phase II fuel oil direct cash assistance Rp disbursed in November The government will disburse Phase II fuel oil direct cash assistance in November later each family receiving social assistance direct fuel oil cash assistance will return to receive Rp.,0.06666666666666668,positive
1377,the government diverted some of the fuel subsidies for aid that was more targeted in West Java,0.5,positive
1381,the government diverted some of the fuel subsidies for more targeted assistance in West Java,0.5,positive
1386,"adjusting the price of fuel oil is a way out to save the state budget and the country's economy, this is the right decision, which really helps the underprivileged, it's great, our government supports it",0.4285714285714286,positive
1387,the government ensures that the transfer of fuel subsidies encourages subsidies to be more effective for people in need,0.55,positive
1388,the government officially increased the pertalite quota by as much as million if and solar million if this year,0.2,positive
1389,the West Papua wondama bay district government allocates a budget of IDR billion in changes to the APBD for social protection spending in order to deal with regional inflation after adjusting subsidized fuel prices,0.03333333333333333,positive
1396,"Teluk Wondama Regency Government, West Papua, allocated a budget of IDR billion in APBD changes for social protection spending in order to deal with regional inflation after adjusting subsidized fuel prices",0.03333333333333333,positive
1403,it's really bad that the government subsidies only so the price of fuel oil goes up pertalite it's also wasteful maybe the solution from the government haha ​​public subsidies subsidies for distended officials,-0.1666666666666666,negative
1404,"If this is true, this is diverting the issue of the Sambo and BBM cases, this government is really barbaric",0.275,positive
1405,The Jokowi government can speed up the distribution of direct fuel oil cash assistance to the people of Maluku,0.1,positive
1407,Sri Mulyani said direct fuel oil cash assistance to protect the public from global price fluctuations BLT fuel oil direct cash assistance provided by the government was solely to relieve and protect vulnerable communities from the pressure of rising price fluctuations,-0.06,negative
1413,the Jokowi government accelerates the distribution of direct cash assistance for fuel oil in Central Kalimantan,0.05,positive
1419,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of South Sulawesi,0.1,positive
1420,"the dilemma of fishermen in lampulo is that the price of fish is cheap when fuel oil rises, the government is considered concerned",0.4,positive
1421,Just let the government be confused if it needs to be a little sneaky,-0.29375,negative
1425,"""Hopefully this social assistance will help relieve and protect the community,"" said Sri Mulyani",0.03333333333333333,positive
1428,"the government accelerates the distribution of direct fuel oil cash assistance to the people of Maluku, Baku Kele",0.1,positive
1434,direct fuel oil cash assistance is the government's effort to help lower-income communities to be able to access fuel oil that is right on target in West Kalimantan,0.29523809523809524,positive
1437,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of East Kalimantan,0.1,positive
1439,As many residents in North Lampung district received basic food packages as a result of the government's adjustment of fuel prices,0.25,positive
1441,direct fuel oil cash assistance is the government's effort to protect the people from global price fluctuations,0.05,positive
1442,The government's swollen budget is diverting fuel subsidies into direct cash assistance and BSU Indonesia is good,0.39999999999999997,positive
1444,The government's swollen budget is diverting fuel subsidies to direct cash assistance and BSU killer Baim fires Indosiar UNESCO Malang Tear Gas Isilop Supporters,0.1,positive
1450,direct fuel oil cash assistance efforts to divert fuel oil subsidies from the government with this assistance are expected to help the small communities of Banten,-0.08333333333333333,negative
1456,"Indeed, my country is in pain from the pain, very acute, Vivo is selling RON fuel under thousands of protests from the government",0.78,positive
1460,appreciates the government's efforts to encourage oversight of the distribution of direct fuel oil cash assistance,0.1,positive
1462,"Come on, people of Central Kalimantan, let's support the government to adjust the price of subsidized fuel oil in Central Kalimantan in Palangkaraya, the beautiful city of Central Kalimantan",0.2125,positive
1463,"continue to seek employment for the community regarding the adjustment of fuel prices, the government must take the right steps",0.2857142857142857,positive
1465,direct fuel oil cash assistance is the government's effort to help the lower class people of Jambi receive direct cash assistance,0.1,positive
1466,"yes, the government should have borne the medical expenses but don't you think we pay taxes and fuel oil increases just pay for the stupidity of the government, the medical expenses should be borne by the government from the results of the stupid government salary deductions",-0.35,negative
1467,the government is accelerating the distribution of direct fuel oil cash assistance to the community and so that it is right on target for North Sulawesi,0.19285714285714284,positive
1469,It's true that this fast move by the government has received direct cash assistance from Voice of Aceh,0.21666666666666667,positive
1470,Jokowi's government accelerates distribution of direct cash assistance Jambi fuel oil receiving direct cash assistance,0.1,positive
1471,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Aceh,0.1,positive
1472,adjusting the price of fuel oil is the government's effort to keep the state budget healthy,0.5,positive
1473,president joko widodo has repeatedly encouraged local governments to provide transportation subsidies to reduce inflationary shocks due to rising fuel prices,-0.0625,negative
1474,"as of october the government made adjustments to the price of fuel oil, which previously was the price of fuel oil in jakartarp now to Rp. 200,000 to support the government in maintaining economic stability",0.016666666666666677,positive
1476,the government accelerates the distribution of fuel oil cash direct assistance to the public,0.05,positive
1478,direct cash assistance is a solution when the government adjusts the price of fuel oil,0.1,positive
1479,"the Ministry of Energy and Mineral Resources announced that there would be an additional pertalite and diesel quota as of October, this was done due to the potential for an over quota of subsidized fuel oil this year",-0.0625,negative
1482,The Jokowi government is speeding up the distribution of direct fuel oil cash assistance to the people of Central Java,0.05,positive
1483,direct cash assistance as a solution to the adjustment of fuel prices by the Banten government,0.1,positive
1484,The government's policy is to adjust the price of fuel oil to shift the budget to a more useful sector in Maluku,0.4,positive
1485,continue to support government policies related to adjusting fuel prices for the welfare of the small community in Maluku,-0.125,negative
1486,adjustment of fuel prices by the government for the transfer of targeted fuel subsidies to the small community of Maluku,-0.25,negative
1487,"In order to avoid inflation, the adjustment of fuel prices is the right policy by the Maluku government",0.2857142857142857,positive
1488,the government provides direct fuel oil cash assistance that is directly targeted to salam beneficiaries from aceh,0.1,positive
1490,the government accelerates the distribution of direct cash assistance from salam oil from aceh,0.1,positive
1495,the Jokowi government accelerates the distribution of direct fuel cash assistance to the Jambi community supports direct fuel oil cash assistance,0.1,positive
1496,direct fuel oil cash assistance is a solution from the government to overcome the impact of adjusting fuel prices cash direct assistance is welcomed by residents of East Nusa Tenggara,0.1,positive
1497,support from the people of East Nusa Tenggara regarding government policies in distributing direct fuel oil cash assistance so that it is right on target,0.19285714285714284,positive
1501,Jokowi's government accelerates the distribution of direct fuel oil cash assistance to the Kitong community in Papua to support direct cash assistance,0.1,positive
1509,"the Jokowi government accelerates the distribution of fuel oil power plants to the people of Central Sulawesi, the people of Central Sulawesi have been greatly assisted by direct fuel oil cash assistance",0.225,positive
1510,"The government made adjustments to the price of fuel oil to contain inflation, the people of Papua strongly support the adjustment of fuel prices",0.4333333333333333,positive
1522,the government made adjustments to the price of fuel oil to contain inflation in Sulawesi while supporting the policy of adjusting fuel prices,0.25,positive
1524,the government is able to maintain aceh's economy by supporting fuel price adjustments,0.375,positive
1525,the government continues to protect the people of aceh supporting the adjustment of fuel prices,0.25,positive
1530,The government made adjustments to the price of fuel oil to contain the increasingly high inflation,0.16,positive
1549,direct fuel oil cash assistance is proof of the government's commitment to care for the underprivileged communities of the Bangka Belitung Islands,0.1,positive
1552,"it is right for the government to apply an adjustment in the price of fuel oil so that the use of the budget is right on target, the people of Ambon city should not be provoked by the atmosphere of the problem of adjusting fuel",0.2857142857142857,positive
1554,The government will continue to oversee the distribution of direct fuel oil cash assistance so that it can be enjoyed by the people of the Bangka Belitung Islands,0.3,positive
1555,direct fuel oil cash assistance is the government's effort to help the lower-class people of South Kalimantan,0.1,positive
1556,the government will continue to protect the underprivileged community by distributing direct cash assistance to fuel oil for the Bangka Belitung Islands,0.1,positive
1557,The government's policy of adjusting the price of fuel oil is the right step for South Kalimantan,0.2857142857142857,positive
1558,the high rate of inflation the government treats fuel price adjustments,0.16,positive
1559,The transfer of fuel subsidies to direct fuel oil cash assistance is a very appropriate step from the Central Java government,0.25,positive
1560,All regional government apparatuses oversee the distribution of direct fuel oil cash assistance so that it is right on target for the Bangka Belitung Islands,0.19285714285714284,positive
1561,the government continues to strive to accelerate the distribution of direct fuel oil cash assistance to the people of Gorontalo,0.1,positive
1562,The government makes it easy to get subsidized fuel oil,0.43333333333333335,positive
1563,the government is committed to keeping me from buying for the less fortunate through the distribution of direct cash assistance from fuel oil in the Bangka Belitung Islands,0.11111111111111112,positive
1565,Direct cash assistance from the government can help the people of East Nusa Tenggara through direct fuel cash assistance,0.1,positive
1566,the Hokowi government accelerates the distribution of direct fuel oil cash assistance to the community,0.1,positive
1568,let's support the government in distributing direct fuel oil cash assistance so that it is right on target in Jambi,0.19285714285714284,positive
1569,"with the adjustment of fuel, the government remains committed to keeping me from buying the less fortunate people of the Bangka Belitung Islands",0.11666666666666668,positive
1571,fuel oil direct cash assistance assistance is the government's solution in helping the community in the midst of adjusting the price of fuel oil in Jambi,0.1,positive
1572,the government is accelerating the distribution of direct fuel oil cash assistance so that it can be felt immediately in Jambi,0.1,positive
1574,direct fuel oil cash assistance is the government's solution in maintaining the purchasing power of the people of Jambi,0.1,positive
1579,the government distributes fuel oil direct cash assistance to improve people's welfare support the distribution of North Sumatra cash direct assistance,0.1,positive
1582,the government's policy of diverting fuel subsidies to direct cash assistance is very appropriate in realizing the use of subsidies that are right on target for North Sumatra,0.3452380952380952,positive
1583,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of West Sumatra,0.1,positive
1584,The government's policy of diverting fuel subsidies from direct cash assistance is very appropriate to realize the use of subsidies that are right on target for North Sumatra,0.3452380952380952,positive
1586,the distribution of direct fuel cash assistance is the government's commitment to realize the use of subsidies that are right on target to support the distribution of direct cash assistance in North Sumatra,0.16190476190476188,positive
1588,The government ensures that the distribution of fuel oil cash assistance is right on target and reaches people who are entitled to receive North Sumatra BLT,0.2857142857142857,positive
1589,"With the existence of direct fuel oil cash assistance, it can help the community in dealing with fuel price adjustments carried out by the East Nusa Tenggara government",0.1,positive
1591,the government's policy of diverting fuel subsidies to direct cash assistance is very appropriate in order to realize the use of subsidies that are right on target in North Sumatra,0.3452380952380952,positive
1593,The people of Indonesia are very grateful to the government for distributing fuel direct cash assistance to support the distribution of North Sumatra cash direct assistance,0.13333333333333333,positive
1594,Jokowi's government accelerates the distribution of direct fuel oil cash assistance to the public supports the distribution of North Sumatra cash direct assistance,0.06666666666666667,positive
1595,the government continues to make efforts to ensure that the distribution of direct fuel oil cash assistance is right on target to support the distribution of direct cash assistance in North Sumatra,0.16190476190476188,positive
1596,the government distributes direct fuel oil cash assistance to realize the use of subsidies that are right on target to support the distribution of direct cash assistance in North Sumatra,0.16190476190476188,positive
1597,"make no mistake, the people of East Nusa Tenggara must continue to support the government in adjusting fuel prices so that the budget is absorbed evenly",0.3,positive
1599,The transfer of subsidized fuel oil to direct cash assistance is the government's effort to help the people under the support of distribution of North Sumatra cash direct assistance,0.1,positive
1600,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to people who are entitled to the special area of ​​Yogyakarta oil fuel cash assistance Yogyakarta,0.2285714285714286,positive
1602,the government cooperates with various elements so that the distribution of direct fuel oil cash assistance is right on target for the special region of yogyakarta direct fuel oil cash assistance yogyakarta,0.16857142857142857,positive
1604,the Jokowi government accelerates the distribution of direct fuel oil cash assistance,0.1,positive
1607,"the Bangka Belitung Islands, the Jokowi government accelerates the distribution of direct fuel oil cash assistance so that the community will immediately be helped",0.1,positive
1608,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Sulawesi is guarding the distribution of fuel oil cash direct assistance,0.1,positive
1610,"direct cash assistance as a solution in the midst of adjusting fuel prices, thank you, the government of Suara Anak Banten",0.1,positive
1611,the government implemented adjustments to fuel oil in order to divert subsidies to more beneficial sectors such as education and health in the Bangka Belitung Islands,0.25,positive
1612,the government's right step in adjusting the price of fuel oil to contain inflation in East Nusa Tenggara,0.2857142857142857,positive
1614,"East Nusa Tenggara, the government believes Jokowi will speed up the distribution of direct fuel oil cash assistance to the community",0.1,positive
1616,Adjusting the price of fuel oil is a natural thing because the government is trying to control South Kalimantan inflation,0.1,positive
1620,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of West Java,0.1,positive
1629,"great, thank you, the government has provided direct cash assistance with West Java fuel oil",0.45,positive
1635,the government made an adjustment to the price of fuel oil to contain inflation in Sulawesi while supporting the adjustment of the price of fuel oil,0.25,positive
1639,The government's adjustment to fuel prices is correct because it prioritizes subsidies for the economically weak Gorontalo community,-0.375,negative
1640,The government has diverted all fuel subsidies for the sake of creating justice and prosperity for the people. The government's policy is right in North Sumatra,0.2857142857142857,positive
1641,"In the midst of rising fuel prices, the government is helping the community by distributing direct fuel cash assistance as a smart solution for East Nusa Tenggara",0.15714285714285714,positive
1643,The community appreciates the government that has provided direct cash assistance for fuel oil in the Riau Islands,0.1,positive
1646,The people of the Riau Islands support the government's efforts to protect the community by providing direct fuel oil cash assistance,0.1,positive
1647,The price of fuel oil in Indonesia is too cheap. The government's policy is to improve the economy for the sake of targeted subsidies in North Sumatra,0.4,positive
1648,riau islands appreciation of the government that provides direct cash assistance fuel oil to the people,0.1,positive
1651,fuel oil direct cash assistance embodies the government's affection for the people of the Riau Islands,0.1,positive
1652,"The government's move to adjust the price of fuel oil is very appropriate for us, the people of Banten",0.65,positive
1653,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Central Java,0.05,positive
1654,the government continues to accelerate the distribution of fuel oil cash direct cash assistance to the Special Region of Yogyakarta,0.2285714285714286,positive
1665,the government will continue to adjust the price of fuel oil for the long term,-0.05,negative
1666,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of North Sumatra,0.1,positive
1668,"hello people of East Nusa Tenggara, don't worry, Lee, this is the latest price list that has been issued by the government, okay, let's use fuel wisely",0.5666666666666667,positive
1669,the government accelerates the distribution of direct fuel oil cash assistance to the public,0.05,positive
1675,the government's policy of adjusting the price of fuel oil is very appropriate for the price of fuel for the special region of Yogyakarta,0.5035714285714286,positive
1676,as of october fuel oil is down thanks to the government,0.022222222222222213,positive
1677,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Jambi,0.1,positive
1679,"wow, it turns out that the direct fuel oil cash assistance that the Jokowi government has distributed is more than million Indonesian citizens",0.2333333333333333,positive
1682,the government accelerates the distribution of direct oil fuel cash assistance to the special region of Yogyakarta oil fuel cash assistance Yogyakarta,0.2285714285714286,positive
1686,"fuel price adjustments are made so that the subsidy budget is diverted to more useful sectors, Sulawesi is currently supporting the government's steps",0.35000000000000003,positive
1687,adjustments to fuel prices were taken to reduce inflation in Sulawesi while supporting government steps,0.25,positive
1689,October Sulawesi's latest price list for fuel oil is supporting the government's move,0.375,positive
1690,the government accelerates the distribution of direct fuel oil cash assistance,0.1,positive
1698,North Sumatra residents strongly support the government's policy of adjusting fuel prices,0.4333333333333333,positive
1702,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of the Riau Islands,0.1,positive
1705,"adjusting the price of fuel subsidies in North Sumatra to realize the principle of justice, don't let the subsidies for the poor benefit the rich, the government will transfer the subsidy budget to social assistance, let's support it",0.00277777777777777,positive
1707,"Fuel oil subsidies are only for the less fortunate, students must be smart, South Sumatra supports government policies",0.11190476190476191,positive
1713,Jambi city people don't want to miss this news. All economists agree that the fuel oil social assistance policy is a form of the government's alignment with the people,0.03333333333333333,positive
1716,"the government made adjustments to the price of fuel oil, which actually had a positive impact on the Indonesian economy, supporting the adjustment of fuel prices in North Sumatra",0.1590909090909091,positive
1719,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of North Maluku,0.1,positive
1720,Jambi residents also support the government's performance. All economists agree that the fuel oil social assistance policy is a form of government alignment with the people,0.03333333333333333,positive
1721,"the government's policy is right to adjust the price of subsidized fuel oil, we as good people of North Sumatra must support this policy",0.4928571428571428,positive
1722,the government is making adjustments to the price of fuel oil so that the use of the subsidy is more targeted to support the adjustment of the price of fuel oil in North Sumatra,0.5,positive
1723,"We, the people of North Sumatra, fully support the government's policy of diverting the fuel subsidy budget to social assistance, all for the sake of delivering targeted subsidies and anticipating world oil turmoil",0.03333333333333333,positive
1725,the entire community of North Sumatra supports the government in adjusting world fuel prices so that the allocation of subsidies can be more targeted,0.25,positive
1731,the government accelerates the distribution of direct fuel oil cash assistance to the people of West Sumatra,0.1,positive
1736,"Gorontalo has experienced the benefits of direct fuel cash assistance, thanks to the government",0.3666666666666667,positive
1741,let's support the government's adjustment of fuel prices so that the subsidy budget is diverted to sectors that are more beneficial,0.5,positive
1742,information for kito the people of Jambi all economists agree that the fuel oil social assistance policy forms the government's alignment with the people,0.03333333333333333,positive
1746,Adjusting the price of fuel oil is the right step by the government in avoiding the Jambi state budget crisis,0.2857142857142857,positive
1755,"support the government to achieve justice, adjusting the price of fuel oil is very appropriate",0.65,positive
1757,we must know that all economists agree that the fuel oil social assistance policy is a form of the government's support for the people,0.03333333333333333,positive
1758,"there is no need for us to make a fuss over a demonstration against the increase in fuel prices, the government is adjusting the price of fuel oil so that the subsidies are right on target for the underprivileged.",0.2857142857142857,positive
1759,Adjusting the price of fuel oil is the government's effort to make fuel subsidies more targeted to less fortunate communities.,0.24444444444444446,positive
1760,"Direct cash assistance is right on target, the people of North Kalimantan are grateful for the direct cash assistance from the adjustment of fuel prices from the government",0.16190476190476188,positive
1768,The increase in fuel oil follows world oil prices. The transfer of fuel subsidies has been rightly carried out by the central government of West Sumatra,0.14285714285714285,positive
1782,the government's policy of diverting fuel subsidies to direct cash assistance really really helped the people's economy,0.15000000000000002,positive
1783,the government has accelerated the distribution of direct fuel oil cash assistance to the public,0.05,positive
1784,the people of west papua support the government in accelerating the distribution of direct fuel oil cash assistance to the community,0.1,positive
1786,West Papua supports the government in providing direct fuel oil cash assistance as a solution to maintain people's purchasing power,0.1,positive
1794,the government accelerated the distribution of direct fuel oil cash assistance to the people of west papua in october,0.1,positive
1796,"The transfer of fuel subsidies to direct fuel oil cash assistance is the government's attempt to help lower-class people in West Papua, October",0.1,positive
1801,"let's help reduce government subsidies, let's buy vivo shell BP only, the non-subsidized price for several types of fuel oil, Pertamina shell BP and Vivo Compact, will go down per Saturday October, the new price for fuel oil will be displayed at each gas station.",-0.004797979797979808,negative
1802,The government has raised the price of subsidized diesel fuel oil Pertalite and also the first non-subsidized since early September,0.175,positive
1811,"Teluk Wondama Regency Government, West Papua, allocates a budget of IDR billion in APBD changes for social protection spending in the context of handling regional inflation after subsidized fuel price adjustments",0.03333333333333333,positive
1816,"Teluk Wondama Regency Government, West Papua, allocates a budget of IDR billion in APBD changes for social protection spending in the context of handling regional inflation after subsidized fuel price adjustment",0.03333333333333333,positive
1817,the government is still responsible for fuel subsidies,0.2,positive
1819,"everywhere, if fuel oil is expensive, the people are definitely the government's fault",-0.25,negative
1820,"In the past, many criticized the government for increasing fuel oil in the middle of the night, now it's no longer the government, now it's increased during the day, thanks to the government and the PDI, thanks to you, our life is full of struggle.",0.16666666666666666,positive
1821,"the government is very concerned about the impact of adjusting fuel subsidies on the economy, therefore apart from providing BLT, the government also distributes BSU for workers who are victims of layoffs",0.2,positive
1822,"it's better to have anarchy with the government than with a ball club, fuel oil is rising, it seems more difficult to accept than just losing the ball to a rival that actually has no effect on life",0.125,positive
1823,"so that we don't lose out with subsidies, it's a good idea to lighten the government's burden so that we don't subsidize it by buying fuel oil at private gas stations",0.35,positive
1825,the government ensures that direct fuel oil cash assistance is right on target in Central Kalimantan,0.12857142857142856,positive
1826,distribution of direct cash assistance and evidence that the government is protecting vulnerable communities in the midst of progressing adjustments to Maluku's fuel oil,-0.2,negative
1827,"support the government to adjust the price of subsidized fuel oil in Central Kalimantan in Palangkaraya, the beautiful city of Central Kalimantan",0.2833333333333333,positive
1830,The fuel oil social assistance policy is a form of the government's alignment with the people of Central Kalimantan in Central Kalimantan,0.011111111111111112,positive
1834,"Suanazara's podcast, what is the difference between subsidies and compensation, the government has adjusted fuel prices behind it, there is a story about subsidies and compensation, what are the differences between subsidies and compensation?",-0.4,negative
