Unnamed: 0,tweet_text,text,polarity,sentimen
2695,"#tuandanpuan, tenaga ahli utama ksp edy priyono mengatakan, kerja keras pemerintah dalam pengendalian inflasi baik di tingkat pusat maupun daerah, telah berhasil menjaga stabilitas harga pangan, pasca kenaikan harga bbm. #pangan #ksp https://t.co/9ig0w8rmts","KSP main expert, Edy Priyono, said that the government's hard work in controlling inflation at both the central and regional levels had succeeded in maintaining the stability of food prices after the increase in fuel prices.",-0.04166666666666668,negative
2696,penyesuaian harga bahan bakar minyak merupakan upaya pemerintah supaya penyaluran subsidi lebih adil dan tepat sasaran. #trenpositifekonomiri #ekonomipulih leslar | ayu dewi | chandra liow | selingkuh | reyhan | kdrt | minyakrasaair | september s https://t.co/qxzjya1ken,Adjusting the price of fuel oil is the government's effort to make the distribution of subsidies fairer and more targeted.,0.5,positive
2697,pemerintah dinilai mampu menjaga ekonomi di tengah penyesuaian harga bbm. #trenpositifekonomiri #ekonomipulih @jokowi leslar | ayu dewi | chandra liow | selingkuh | reyhan | kdrt | minyakrasaair | september s https://t.co/cyrwg4ee0h,the government is considered capable of maintaining the economy amid the adjustment in fuel prices leslar ayu dewi chandra liow cheating on reyhan kdrt oilrasaair september,0.2,positive
2700,semua masyarakat harus bersatu padu mendukung kebijakan pemerintah terkait penyesuaian harga bahan bakar minyak yang tujuannya untuk mewujudkan kesejahteraan dan keadilan bagi masyarakat kecil. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran maluku https://t.co/ex2kqbdoxw,all people must unite to support government policies related to adjusting the price of fuel oil whose aim is to create prosperity and justice for the small community of Maluku,-0.125,negative
2702,pemerintah sudah melakukan kalkulasi matang dalam penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kita jambi https://t.co/5tx58fxdmv,the government has made careful calculations in adjusting the price of our fuel oil in Jambi,-0.1,negative
2704,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak . kalimantan tengah . #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/8fmgxetm7b,the government was able to maintain the economy amid adjustments to fuel prices in Central Kalimantan,0.25,positive
2705,penyesuaian harga bahan bakar minyak wajar dilakukan oleh pemerintah #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kita jambi https://t.co/qspf0t3bih,the adjustment of reasonable fuel prices was carried out by the Jambi government,0.2,positive
2707,"masyarakat indonesia harus sadar, bahwa penyesuaian harga bahan bakar minyak guna menahan terjadinya inflasi. dan masyarakat maluku mendukung penuh kebijakan pemerintah. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/czbg8rkwxf",Indonesian people must be aware that the adjustment of fuel prices is to contain inflation and the people of Maluku fully support government policies,0.25,positive
2710,bantuan langsung tunai bahan bakar minyak disalurkan oleh pemerintah dalam tempo yang sesingkat-singkatnya #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/uuab9eg6om,fuel oil direct cash assistance distributed by the government in the shortest time possible,0.05,positive
2712,pemerintah mampu salurkan bantuan langsung tunai bahan bakar minyak dalam waktu singkat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/xpzzwtx6aj,the government was able to distribute direct fuel oil cash assistance in a short time,0.19999999999999998,positive
2713,percepatan penyaluran bantuan langsung tunai bahan bakar minyak terus diupayakan pemerintah #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/ajblnvaybf,the government continues to accelerate the distribution of fuel oil direct cash assistance,0.1,positive
2715,"bahan bakar minyak naik, pemerintah berikan beragam bansos https://t.co/ojqd8bosmf #kinerjajokowiberhasil #bbmtepatsasaran #kinerjajokowiberhasil #subsidibagikaumrentan #bltuntukrakyat #subsidiberkeadilan #subsidiberkeadilanuntukmasadepan #indonesiatahanresesi",fuel oil increases the government provides various social assistance,0.016666666666666666,positive
2716,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak riau mendukung pengalihan subsidi bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/2j7o4warik,The government was able to maintain the economy amidst the adjustment in the price of Riau's fuel oil to support the transfer of fuel subsidies,0.5,positive
2722,"uu energi dan uu minyak dan gas bumi dapat menjadi landasan hukum bagi pemerintah untuk bisa membatasi subsidi bbm, sehingga pemerintah sudah seharusnya melarang penggunaan bahan bakar minyak bersubsidi bagi kendaraan roda empat ke atas jenis non-angkutan umum. https://t.co/jvccmwnrsc",The energy law and the oil and gas law can become a legal basis for the government to be able to limit fuel subsidies so that the government should already prohibit the use of subsidized fuel oil for four-wheeled vehicles and above types of non-public transportation.,0.2333333333333333,positive
2723,"jumat (30/09/2022) ,di dermaga lorong gandi,p.brandan bripka amat jais memonitor perkembangan situasi perihal kebijakan pemerintah menaikan harga bbm,kemudian memberikan pesan keamanan dan ketertiban masyarakat kepada warga agar tetap menjaga situasi yang kondusif https://t.co/etd5jmcwlh",Friday at the gangdi alley pier brandan bripka very jais monitoring the development of the situation regarding the government's policy of increasing fuel prices and then giving a message of security and public order to residents to maintain a conducive situation,0.1,positive
2724,kestabilan harga kunci utama keberhasilan pemerintah menghadapi kenaikan bahan bakar minyak @dr_moeldoko @jokowi @kspgoid @hariankompas @kompastv @tribunnews @kumparan @pramonoanung @dpr_ri @detikcom https://t.co/avdphzngqv,Price stability is the main key to the government's success in facing the increase in Moeldoko's fuel oil,0.15555555555555556,positive
2725,pemerintah mampu jaga ekonomi ditengah penyesuaian harga bahan bakar minyak harga bahan bakar minyak yogyakarta daerah istimewa yogyakarta #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/abing2bnde,"The government was able to maintain the economy amidst the price adjustments for fuel oil, the price of fuel oil in Yogyakarta, the Special Region of Yogyakarta",0.4285714285714286,positive
2726,penyesuaian harga bahan bakar minyak harus diambil pemerintah untuk menahan inflasi harga bahan bakar minyak yogyakarta daerah istimewa yogyakarta #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/xrfuomoubx,"The government must make adjustments to the price of fuel oil to contain inflation in the price of fuel oil in Yogyakarta, the special region of Yogyakarta",0.35714285714285715,positive
2727,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kita jambi https://t.co/rzcjfvargy,the government is able to maintain the economy in the midst of adjusting the price of our fuel oil in Jambi,0.5,positive
2728,opini saya kenapa makin banyak orang yang beli bensin vivo 89 mungkin sebagian orang sudah terlanjur kecewa sama harga pertalite yang sudah di naikin pemerintah tapi makin di pampang tulisan bahan bakar minyak subsidi di semua pertamina,"My opinion is why more and more people are buying vivo gasoline, maybe some people are already disappointed with the price of Pertalite, which has been increased by the government, but more and more it says subsidized fuel oil at all Pertamina",0.25,positive
2729,kebijakan pemerintah dalam penyesuaian harga bahan bakar minyak dan pemgalihan subsidi sangat tepat #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kita jambi https://t.co/76whqqeqba,government policy in adjusting the price of fuel oil and shifting subsidies is very appropriate for us,0.65,positive
2732,"terimakasih pemerintah, bantuan langsung tunai bahan bakar minyak mampu meringankan beban kami masyarakat kurang mampu aceh #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/k1vtcnlnjc","thank you, the government, direct cash assistance from fuel oil is able to ease the burden on us, the less fortunate people of Aceh",0.20833333333333334,positive
2735,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak jawa tengah bersuara #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/2fzdqhphgj,the government was able to maintain the economy amidst the adjustment in the price of Central Java's fuel oil,0.25,positive
2736,penyesuaian harga bahan bakar minyak harus diambil pemerintah agar menahan inflasi yang dampak biayanya cukup besar. jawa tengah bersuara #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/rls7mhwvfe,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a quite large cost impact, Central Java has spoken out",0.10714285714285714,positive
2738,"ini progres penyaluran subsidi dari pengalihan subsidi bbm: 1. bantuan langsung tunai bahan bakar minyak telah diterima oleh 19.955.471 orang (96,6%) 2. bantuan subsidi upah (bsu) telah diterima oleh 7.077.550 orang (48,3%) semoga pemerintah bisa menggenjot lagi jumlah penerima bsu agar lebih merata https://t.co/w7xlioanz5","this is the progress of the distribution of subsidies from the transfer of fuel subsidies, direct fuel cash assistance has been received by people, people have received bsu wage subsidies, I hope the government can increase the number of bsu recipients again so that it is more evenly distributed",0.3,positive
2739,"hampir 20juta warga telah menerima bantuan langsung tunai bahan bakar minyak dari pemerintah. jumlah tersebut kurang lebih sudah mencapai 96,6% dari target. sementara untuk bantuan subsidi upah sudah mencapai 48,3%. https://t.co/kxorrwbeyq","almost a million people have received direct fuel oil cash assistance from the government, this amount has more or less reached the target, while wage subsidy assistance has reached",0.14444444444444446,positive
2740,masyarakat nusa tenggara timur dukung pemerintah untuk menyesuaikan harga bahan bakar minyak agar anggaran dapat terserap merata. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/ckp36jf3g1,The people of East Nusa Tenggara support the government to adjust fuel prices so that the budget can be absorbed evenly,0.3,positive
2742,"penyesuaian harga bahan bakar minyak sudah tepat, pemerintah menahan inflasi yang dampak biayanya jauh lebih besar . aceh #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/t7w4yhtwfw","the adjustment in the price of fuel oil is right for the government to contain inflation, which has a much greater cost impact in aceh",0.39285714285714285,positive
2743,pemerintah konsisten sejahterakan masyarakat indonesia dengan memberikan bantuan bantuan langsung tunai bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/tdgdu9abxg,the government is consistent for the welfare of the Indonesian people by providing direct fuel oil cash assistance,0.175,positive
2744,"penyesuaian harga bahan bakar minyak ini tidak terhindarkan karena apbn negara akan terdampak, mari dukung pemerintah kita melakukan yang terbaik #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/q84w6kavg1",This fuel price adjustment is unavoidable because the state budget will be affected. Let's support our government to do our best,1.0,positive
2746,pemerintah mempercepat penyaluran bantuan langsung tunai bahan bakar minyak kepada masyarakat sulawesi utara #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/rp3sazvch2,the government is accelerating the distribution of direct fuel oil cash assistance to the people of North Sulawesi,0.1,positive
2749,penyesuaian harga bahan bakar minyak harus diambil pemerintah agar menahan inflasi yang dampak biayanya jauh lebih besar â¢maluku baku keleâ¢ #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/9wynuudeuo,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, Maluku Baku Kele",0.5,positive
2751,"pemerintah mengalihkan subsidi bahan bakar minyak untuk jaga daya beli masyarakat miskin. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran papua barat, 30 september 2022 https://t.co/rmmavpozey","The government diverted fuel subsidies to maintain the purchasing power of the poor in West Papua, September",-0.4,negative
2752,"dengan adanya kebijakan penyesuaian harga bahan bakar minyak pemerintah telah berupaya menciptakan keadilan bagi masyarakat kurang mampu. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran papua barat, 30 september 2022 https://t.co/4tzds9yotb","with the policy of adjusting fuel prices, the government has tried to create justice for the less fortunate people of west papua september",0.11666666666666668,positive
2755,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bbm. kalimantan tengah (kalteng) dukung penyesuaian harga bahan bakar minyak kebijakan yang sangat tepat #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/0tqslwoj3l,"The government is able to maintain the economy amid the fuel price adjustments, Central Kalimantan, Central Kalimantan, support the adjustment of fuel prices, very appropriate policies",0.2875,positive
2760,si anies baswedan nakal ye buat ulah. itu tempe mahal ulah si anies baswedan itu. kemarin bapak presiden sudah bilang biaya transportasi yang tinggi akibat kenaikan harga bahan bakar minyak ditanggung pemerintah daerah. bandel si anies baswedan iya tidak mau tanggung ongkos transportasi.,"Anies Baswedan was naughty, for that, Anies Baswedan did it, yesterday Mr. President said that the high transportation costs due to the increase in fuel prices were borne by the recalcitrant regional government.",-0.03833333333333334,negative
2762,penyaluran bantuan langsung tunai bahan bakar minyak nyaris 100 persen! rakyat papua barat dukung kebijakan pemerintah #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/ljtx3xyus3,"distribution of direct fuel oil cash assistance, almost a percent of the people of West Papua support government policies",0.1,positive
2763,rakyat papua barat dukung pemerintah berikan bantuan langsung tunai bahan bakar minyak untuk warga tidak mampu #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/eb6hpsqklc,The people of West Papua support the government in providing direct fuel oil cash assistance to poor citizens,-0.15000000000000002,negative
2764,"penyesuaian harga bahan bakar minyak harus diambil pemerintah agar menahan inflasi yang dampak biayanya jauh lebih besar. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran papua barat, 30 september 2022 https://t.co/apwhz37jp1","The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, West Papua, September",0.5,positive
2765,"presiden jokowi sebut sebanyak 19,9 juta orang su terima bantuan langsung tunai bahan bakar minyak rakyat papua sudah menerima dan mendukung bantuan langsung tunai dari pemerintah #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/oo6tblrkxc","President Jokowi said that as many as million people have received direct cash assistance from fuel oil, the people of Papua have received and supported direct cash assistance from the government",0.2333333333333333,positive
2766,bantuan langsung tunai bahan bakar minyak untuk masyarakat yang tepat rakyat papua sudah menerima dan mendukung bantuan langsung tunai dari pemerintah #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/estllqseur,fuel oil direct cash assistance for the right people the people of Papua have received and supported direct cash assistance from the government,0.16190476190476188,positive
2772,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak masyarakat papua dukung peneyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/v6qnkjgxjn,"The government is able to maintain the economy amid the adjustment in the price of fuel, the people of Papua support the adjustment in the price of fuel",0.5,positive
2773,betul kebijakan pemerintah untuk membantu masyarakat indonesia terhindar dari inflasi masyarakat papua dukung peneyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/edktm6xobd,"It's true that the government's policy to help the people of Indonesia avoid inflation, the people of Papua, support the adjustment of fuel prices",0.35,positive
2776,"pemerintah pastikan penyaluran bantuan langsung tunai bahan bakar minyak ini tepat sasaran. dengan adanya penyaluran bantuan ini, perekonomian masyarakat jadi sangat terbantu papua barat sudah terima bltbbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/chj8ut0kvn","the government ensures that the distribution of direct fuel oil cash assistance is right on target. With this distribution of assistance, the community's economy has greatly helped West Papua.",0.3952380952380952,positive
2778,akhirnyaa pemerintah sudah menyalurkan bantuan langsung tunai bahan bakar minyak kepada masyarakat. papua barat sudah terima bltbbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/vvh8dakh4w,"finally the government has distributed direct fuel oil cash assistance to the people of West Papua, who have received bltbbm",0.05,positive
2780,ratusan ribu masyarakat di indonesia sudah menerima manfaat bantuan langsung tunai yang secara resmi sudah mulai di salurkan oleh pemerintah sebagai bentuk relokasi subsidi bahan bakar minyak papua barat sudah terima bltbbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/opvihrs5bd,"Hundreds of thousands of people in Indonesia have received the benefits of direct cash assistance which has officially begun to be distributed by the government as a form of relocation of West Papua fuel oil subsidies, which have received bltbbm",0.1,positive
2782,"suatu kebijakan yang tepat di lakukan pemerintah, subsidi tepat sasaran, selama ini bahan bakar minyak subsidi banyak yang dinikmati orang kaya jadi pemerintah alihkan jadi bantuan langsung tunai bahan bakar minyak adik papua barat sudah terima bltbbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/lpoqeycvgv","an appropriate policy carried out by the government, subsidies are right on target, so far subsidized fuel oil has been enjoyed by the rich, so the government has diverted it into direct cash assistance, fuel oil, West Papua's younger brother, has received bltbbm",0.26581632653061227,positive
2783,"kepulauan bangka belitung penyesuaian harga bahan bakar minyak sudah tepat, kami bangga dengan pemerintah #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/blnrv25xur",Bangka Belitung Islands The price adjustment for fuel oil is correct. We are proud of the government,0.8,positive
2785,para warga menyambut dengan antusias atas pemberian bantuan langsung tunai bahan bakar minyak dari pemerintah - jawa tengah bicara - #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/kpmcbspotl,the residents enthusiastically welcomed the provision of direct fuel oil cash assistance from the Central Java government,0.05,positive
2786,"berita baik datang, pemerintah telah menyalurkan bantuan langsung tunai bahan bakar minyak kepada warga membutuhkan - jawa tengah bicara - #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/3gwksrpvjy","Good news comes that the government has distributed direct fuel oil cash assistance to residents in need, Central Java is talking",0.26666666666666666,positive
2787,warga merasa sangat terbantu dengan adanya bantuan langsung tunai bahan bakar minyak yang disalurkan pemerintah - jawa tengah bicara - #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/dsmcecg6ci,Residents feel very helped by the direct cash assistance from fuel oil distributed by the Central Java government,0.10000000000000002,positive
2788,pemerintah telah menyalurkan bantuan langsung tunai bahan bakar minyak tepat sasaran - jawa tengah bicara - #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/ea5uhc759g,the government has distributed direct fuel oil cash assistance right on target Central Java spoke,0.12857142857142856,positive
2792,pengalihan subsidi bahan bakar minyak membuat pemerintah jadi hebat https://t.co/91ohh1kc40,The transfer of fuel subsidies made the government great,0.8,positive
2797,pemerintah dinilai mampu menjaga ekonomi di tengah penyesuaian harga bbm. #trenpositifekonomiri #ekonomipulih lesti kdrt https://t.co/uuahvrszcx,the government is considered capable of maintaining the economy amidst the adjustment in the price of lesti kdrt fuel,0.2,positive
2820,bantuan langsung tunai bahan bakar minyak adalah kebijakan bantalan sosial pemerintah yang memiliki banyak sekali manfaat. #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan bengkulu camkoha https://t.co/roq3aan93z,fuel oil direct cash assistance is a government social bearing policy that has many benefits bengkulu camkoha,0.2111111111111111,positive
2824,terima kasih pemerintah ð kami di nusa tenggara timur sangat terbantu dengan adanya bantuan langsung tunai bbm. #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/h6u5xobgwd,"Thank you, our government in East Nusa Tenggara has been greatly helped by the direct cash assistance for BBM",0.45,positive
2828,âº orang jambi apresiasi penyesuaian harga bahan bakar minyak untuk kemaslahatan seluruh rakyat ð²ð¨ âº dukung kebijakan pemerintah yang profesional kepada rakyatð²ð¨ kurang mampu ðððððððððð #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/f2hyd9iod7,People of Jambi appreciate the adjustment in fuel prices for the benefit of all the people. Support professional government policies for the less fortunate,0.11111111111111112,positive
2829,penyesuaian harga bahan bakar minyak sangatlah tepat dilakukan oleh pemerintah untuk menekan inflasi yang meningkat drastis -nusa tenggara timur- #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/pbckdd3w1v,it is very appropriate to adjust the price of fuel oil by the government to suppress inflation which has increased dramatically in East Nusa Tenggara,0.65,positive
2830,jambi terus dukung pemerintah dalam hal penyaluran bantuan langsung tunai bahan bakar minyak jambi terimo bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/kzyxuubpaa,Jambi continues to support the government in terms of distributing direct cash assistance Jambi fuel oil receiving direct cash assistance,0.1,positive
2833,masyarakat jambi juga demikian sangat bersyukur atas bantuan bantuan langsung tunai bahan bakar minyak dari pemerintah jambi terimo bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/k0gwps5yfp,The people of Jambi are also very grateful for the direct cash assistance from fuel oil from the Jambi government for receiving direct cash assistance,0.13333333333333333,positive
2834,terima kasih pemerintah atas bantuan bantuan langsung tunai bahan bakar minyak jambi terimo bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/0sax4wj1vk,thank you government for the assistance of direct cash assistance Jambi fuel oil terimo direct cash assistance,0.1,positive
2843,jambi dukung penuh kebijakan pemerintah demi perkuat ekonomi indonesia penyaluran bantuan langsung tunai bahan bakar minyak efektif dan cepat sekali #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/tzjuogjj97,"Jambi fully supports the government's policy to strengthen the Indonesian economy, the distribution of direct fuel oil cash assistance is effective and very fast",0.32,positive
2856,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran sulawesi selatan https://t.co/wribgcb3yl,the government was able to maintain the economy amid adjustments to the price of fuel oil in south sulawesi,0.5,positive
2864,bantuan langsung tunai bahan bakar minyak adalah solusi dari pemerintah mengatasi dampak penyesuaian harga bbm. ð¥ðªð®ð© #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan bengkulu camkoha https://t.co/o85tttoona,"direct fuel oil cash assistance is a solution from the government to overcome the impact of the adjustment of fuel prices in Bengkulu, Camkoha",0.1,positive
2868,pemerintah mampu menjaga ekonomi di tengah penyesuaian harga bahan bakar minyak sulawesi tengah mendukung #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/kzwrf1zgua,the government was able to maintain the economy amid the supportive Sulawesi fuel price adjustments,0.5,positive
2869,penyesuaian harga bahan bakar minyak harus diambil pemerintah agar menahan inflasi yang dampak biayanya jauh lebih besar. sulawesi tengah mendukung #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/wmhjveckff,"the government must make adjustments to the price of fuel oil in order to restrain inflation, which has a much greater cost impact, Sulawesi is currently supporting it",0.375,positive
2870,pemerintah hebat mampu menjaga ekonomi di tengah pendemo jambi dukung penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/jf9kb9bvx6,The great government was able to maintain the economy amidst the Jambi demonstrations supporting the adjustment of fuel prices,0.5166666666666667,positive
2871,penyesuaian harga bahan bakar minyak diambil pemerintah agar menahan inflasi yang dampak biayanya jauh lebih besar jambi dukung penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/woxf4nklkf,"The government made an adjustment to the price of fuel oil in order to contain inflation, which has a much greater cost impact, and supports the adjustment of fuel prices",0.5,positive
2872,pemerintah terbaik. sukseskan penyaluran bantuan langsung tunai bahan bakar minyak daerah istimewa yogyakarta bantuan langsung tunai bahan bakar minyak yogyakarta #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/df7mwr2gbo,the best government succeeded in distributing direct oil fuel cash assistance to the special region of Yogyakarta oil fuel cash assistance to Yogyakarta,0.48571428571428577,positive
2874,mantap pemerintah sukseskan program bantuan langsung tunai bahan bakar minyak ini daerah istimewa yogyakarta bantuan langsung tunai bahan bakar minyak yogyakarta #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/8nmkszvcqv,"solid, the government succeeded in the direct fuel oil cash assistance program, the special region of Yogyakarta, Yogyakarta fuel oil direct cash assistance",0.1392857142857143,positive
2875,keren parah ini langkah tepat pemerintah dalam menyalurkan subsidi tepat sasaran bantuan langsung tunai bahan bakar minyak bengkulu sudah merasakan manfaatnya #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/a3lnwxjyai,"this is really cool, this is the right step for the government in distributing targeted subsidies, direct cash assistance for fuel oil, Bengkulu has already felt the benefits",0.24523809523809523,positive
2876,penyesuaian harga bahan bakar minyak harus diambil pemerintah agar menahan inflasi yang dampak biayanya jauh lebih besar - maluku maju - #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/n4fgayis4c,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact",0.5,positive
2879,"penyaluran bantuan langsung tunai bahan bakar minyak sudah hampir merata, strategi tepat pemerintah dalam menyalurkan subsidi tepat sasaran, kpm bengkulu sudah merasakan manfaatnya bantuan langsung tunai bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/jm9t6bkg4g",the distribution of direct oil fuel cash assistance is almost evenly distributed The government's right strategy in distributing subsidies is right on target bengkulu kpm have felt the benefits of oil fuel cash direct assistance,0.19285714285714284,positive
